SRC,DST,DST_C,Class_major,class
48203,48459,0.000,0.000,0
48205,48341,0.000,0.000,0
48205,48421,0.000,0.000,0
48207,48417,0.000,0.000,0
48207,48447,0.000,0.000,0
48209,48209,1.000,1.000,1
48211,48211,0.000,0.000,0
48211,48393,0.000,0.000,0
48213,48423,0.000,0.000,0
48213,48467,0.000,0.000,0
48215,48261,0.000,0.500,0
48215,48489,1.000,0.500,0
48217,48251,0.000,0.000,0
48217,48293,0.000,0.000,0
48217,48309,0.000,0.000,0
48219,48219,0.000,0.000,0
48219,48445,0.000,0.000,0
48219,48501,0.000,0.000,0
48221,48251,0.000,0.000,0
48221,48363,0.000,0.000,0
48221,48367,0.000,0.000,0
48223,48223,0.000,0.000,0
48223,48231,0.000,0.000,0
48225,48313,0.000,0.000,0
48225,48455,0.000,0.000,0
48225,48471,0.000,0.000,0
48227,48317,0.000,0.333,0
48227,48335,1.000,0.333,0
48227,48431,0.000,0.333,0
48229,48229,0.000,0.000,0
48231,48231,0.000,0.000,0
48231,48397,0.000,0.000,0
48231,48467,0.000,0.000,0
48233,48341,0.000,0.000,0
48233,48393,0.000,0.000,0
48233,48421,0.000,0.000,0
48237,48363,0.000,0.000,0
48237,48367,0.000,0.000,0
48237,48497,0.000,0.000,0
48237,48503,0.000,0.000,0
48239,48285,0.000,0.000,0
48239,48481,0.000,0.000,0
48241,48241,0.000,0.000,0
48241,48361,0.000,0.000,0
48241,48403,0.000,0.000,0
48241,48405,0.000,0.000,0
48245,48245,1.000,0.500,0
48245,48291,0.000,0.500,0
48245,48361,0.000,0.500,0
48247,48247,1.000,1.000,1
48247,48479,1.000,1.000,1
48247,48505,1.000,1.000,1
48249,48249,1.000,0.750,1
48249,48297,0.000,0.750,1
48249,48409,1.000,0.750,1
48251,48251,0.000,0.000,0
48251,48367,0.000,0.000,0
48253,48417,0.000,0.000,0
48253,48441,0.000,0.000,0
48255,48297,0.000,0.000,0
48255,48493,0.000,0.000,0
48257,48397,0.000,0.000,0
48257,48467,0.000,0.000,0
48259,48265,0.000,0.000,0
48261,48261,0.000,0.500,0
48261,48489,1.000,0.500,0
48263,48263,0.000,0.000,0
48263,48415,0.000,0.000,0
48265,48265,0.000,0.000,0
48265,48267,0.000,0.000,0
48267,48267,0.000,0.500,0
48267,48435,1.000,0.500,0
48271,48271,0.000,0.333,0
48271,48323,1.000,0.333,0
48271,48465,0.000,0.333,0
48271,48507,1.000,0.333,0
48275,48447,0.000,0.000,0
48281,48281,0.000,0.000,0
48281,48333,0.000,0.000,0
48283,48283,0.000,0.500,0
48283,48479,1.000,0.500,0
48285,48285,0.000,0.000,0
48287,48477,0.000,0.500,0
48287,48491,1.000,0.500,0
48289,48293,0.000,0.000,0
48289,48313,0.000,0.000,0
48289,48395,0.000,0.000,0
48291,48291,0.000,0.000,0
48291,48373,0.000,0.000,0
48291,48407,0.000,0.000,0
48293,48293,0.000,0.000,0
48293,48309,0.000,0.000,0
48293,48395,0.000,0.000,0
48295,48357,0.000,0.000,0
48295,48393,0.000,0.000,0
48297,48297,0.000,0.500,0
48297,48409,1.000,0.500,0
48301,48495,0.000,0.000,0
48303,48445,0.000,0.000,0
48305,48445,0.000,0.000,0
48307,48307,0.000,0.000,0
48309,48309,0.000,0.000,0
48311,48479,1.000,1.000,1
48313,48313,0.000,0.000,0
48313,48395,0.000,0.000,0
48313,48471,0.000,0.000,0
48315,48459,0.000,0.000,0
48317,48317,0.000,0.000,0
48321,48481,0.000,0.000,0
48323,48323,1.000,1.000,1
48323,48479,1.000,1.000,1
48323,48507,1.000,1.000,1
48325,48325,0.000,0.500,0
48325,48507,1.000,0.500,0
48327,48435,1.000,1.000,1
48329,48461,0.000,0.000,0
48331,48395,0.000,0.500,0
48331,48491,1.000,0.500,0
48333,48333,0.000,0.000,0
48335,48335,1.000,0.500,0
48335,48415,0.000,0.500,0
48335,48431,0.000,0.500,0
48337,48497,0.000,0.000,0
48339,48407,0.000,0.000,0
48339,48471,0.000,0.000,0
48339,48473,0.000,0.000,0
48341,48341,0.000,0.000,0
48341,48421,0.000,0.000,0
48343,48449,0.000,0.000,0
48343,48459,0.000,0.000,0
48347,48405,0.000,0.000,0
48347,48419,0.000,0.000,0
48351,48361,0.000,0.000,0
48351,48403,0.000,0.000,0
48353,48415,0.000,0.000,0
48353,48441,0.000,0.000,0
48355,48409,1.000,1.000,1
48357,48357,0.000,0.000,0
48357,48393,0.000,0.000,0
48359,48381,1.000,1.000,1
48361,48361,0.000,0.000,0
48363,48363,0.000,0.000,0
48363,48367,0.000,0.000,0
48363,48503,0.000,0.000,0
48365,48419,0.000,0.000,0
48367,48367,0.000,0.000,0
48367,48497,0.000,0.000,0
48373,48373,0.000,0.000,0
48373,48407,0.000,0.000,0
48373,48455,0.000,0.000,0
48375,48381,1.000,1.000,1
48379,48467,0.000,0.000,0
48381,48381,1.000,1.000,1
48383,48431,0.000,0.000,0
48383,48461,0.000,0.000,0
48387,48449,0.000,0.000,0
48391,48391,0.000,0.500,0
48391,48409,1.000,0.500,0
48393,48393,0.000,0.000,0
48395,48395,0.000,0.000,0
48397,48397,0.000,0.000,0
48399,48441,0.000,0.000,0
48401,48419,0.000,0.000,0
48401,48423,0.000,0.000,0
48403,48403,0.000,0.000,0
48403,48405,0.000,0.000,0
48403,48419,0.000,0.000,0
48405,48405,0.000,0.000,0
48405,48419,0.000,0.000,0
48407,48407,0.000,0.000,0
48407,48455,0.000,0.000,0
48407,48471,0.000,0.000,0
48409,48409,1.000,1.000,1
48413,48435,1.000,1.000,1
48415,48415,0.000,0.000,0
48417,48417,0.000,0.000,0
48417,48447,0.000,0.000,0
48419,48419,0.000,0.000,0
48421,48421,0.000,0.000,0
48423,48423,0.000,0.000,0
48423,48459,0.000,0.000,0
48423,48467,0.000,0.000,0
48427,48505,1.000,1.000,1
48429,48447,0.000,0.000,0
48429,48503,0.000,0.000,0
48431,48431,0.000,0.000,0
48435,48435,1.000,0.500,0
48435,48465,0.000,0.500,0
48439,48497,0.000,0.000,0
48441,48441,0.000,0.000,0
48443,48465,0.000,0.000,0
48445,48445,0.000,0.000,0
48445,48501,0.000,0.000,0
48447,48447,0.000,0.000,0
48447,48503,0.000,0.000,0
48449,48449,0.000,0.000,0
48453,48491,1.000,1.000,1
48455,48455,0.000,0.000,0
48455,48471,0.000,0.000,0
48459,48459,0.000,0.000,0
48461,48461,0.000,0.000,0
48463,48507,1.000,1.000,1
48465,48465,0.000,0.000,0
48467,48467,0.000,0.000,0
48471,48471,0.000,0.000,0
48473,48473,0.000,0.000,0
48473,48477,0.000,0.000,0
48475,48495,0.000,0.000,0
48477,48477,0.000,0.000,0
48479,48479,1.000,1.000,1
48479,48505,1.000,1.000,1
48481,48481,0.000,0.000,0
48485,48485,0.000,0.000,0
48489,48489,1.000,1.000,1
48491,48491,1.000,1.000,1
48493,48493,0.000,0.000,0
48495,48495,0.000,0.000,0
48497,48497,0.000,0.000,0
48501,48501,0.000,0.000,0
48503,48503,0.000,0.000,0
48505,48505,1.000,1.000,1
48507,48507,1.000,1.000,1
49001,49017,1.000,0.500,0
49001,49041,0.000,0.500,0
49003,49005,1.000,0.500,0
49003,49011,1.000,0.500,0
49003,49045,0.000,0.500,0
49003,49057,0.000,0.500,0
49005,49005,1.000,0.500,0
49005,49057,0.000,0.500,0
49007,49007,0.000,0.250,0
49007,49039,0.000,0.250,0
49007,49049,1.000,0.250,0
49009,49043,1.000,1.000,1
49011,49011,1.000,0.750,1
49011,49029,1.000,0.750,1
49011,49035,1.000,0.750,1
49011,49045,0.000,0.750,1
49011,49057,0.000,0.750,1
49013,49043,1.000,1.000,1
49013,49049,1.000,1.000,1
49013,49051,1.000,1.000,1
49015,49019,1.000,0.500,0
49015,49037,1.000,0.500,0
49015,49039,0.000,0.500,0
49015,49041,0.000,0.500,0
49017,49017,1.000,1.000,1
49017,49037,1.000,1.000,1
49019,49019,1.000,1.000,1
49019,49037,1.000,1.000,1
49023,49039,0.000,0.333,0
49023,49045,0.000,0.333,0
49023,49049,1.000,0.333,0
49025,49037,1.000,1.000,1
49027,49039,0.000,0.000,0
49027,49041,0.000,0.000,0
49029,49029,1.000,0.833,1
49029,49035,1.000,0.833,1
49029,49043,1.000,0.833,1
49029,49057,0.000,0.833,1
49031,49041,0.000,0.000,0
49033,49043,1.000,0.333,0
49033,49057,0.000,0.333,0
49033,56023,0.000,0.333,0
49035,49035,1.000,0.875,1
49035,49043,1.000,0.875,1
49035,49045,0.000,0.875,1
49035,49049,1.000,0.875,1
49035,49051,1.000,0.875,1
49037,49037,1.000,1.000,1
49039,49039,0.000,0.250,0
49039,49041,0.000,0.250,0
49039,49049,1.000,0.250,0
49041,49041,0.000,0.000,0
49043,49043,1.000,1.000,1
49043,49051,1.000,1.000,1
49045,49045,0.000,0.250,0
49045,49049,1.000,0.250,0
49045,49057,0.000,0.250,0
49049,49049,1.000,1.000,1
49049,49051,1.000,1.000,1
49051,49051,1.000,1.000,1
49057,49057,0.000,0.000,0
50001,50017,1.000,1.000,1
50003,50025,1.000,1.000,1
50005,50005,0.000,0.333,0
50005,50009,0.000,0.333,0
50005,50015,1.000,0.333,0
50005,50017,1.000,0.333,0
50007,50015,1.000,1.000,1
50009,50009,0.000,0.000,0
50011,50015,1.000,1.000,1
50015,50015,1.000,1.000,1
50017,50017,1.000,1.000,1
50025,50025,1.000,1.000,1
51001,51001,0.000,0.000,0
51001,51103,0.000,0.000,0
51001,51119,0.000,0.000,0
51001,51133,0.000,0.000,0
51003,51003,1.000,0.583,1
51003,51015,0.000,0.583,1
51003,51029,0.000,0.583,1
51003,51079,0.000,0.583,1
51003,51109,0.000,0.583,1
51003,51165,0.000,0.583,1
51003,51540,1.000,0.583,1
51005,51017,0.000,0.000,0
51005,51023,0.000,0.000,0
51005,51580,0.000,0.000,0
51005,54025,0.000,0.000,0
51005,54063,0.000,0.000,0
51007,51053,0.000,0.000,0
51007,51135,0.000,0.000,0
51007,51145,0.000,0.000,0
51009,51011,0.000,0.333,0
51009,51031,0.000,0.333,0
51009,51680,1.000,0.333,0
51011,51011,0.000,0.000,0
51011,51029,0.000,0.000,0
51011,51031,0.000,0.000,0
51013,51059,1.000,1.000,1
51013,51610,1.000,1.000,1
51015,51015,0.000,0.000,0
51015,51017,0.000,0.000,0
51015,51165,0.000,0.000,0
51017,51017,0.000,0.000,0
51017,54025,0.000,0.000,0
51019,51023,0.000,0.400,0
51019,51031,0.000,0.400,0
51019,51143,0.000,0.400,0
51019,51161,1.000,0.400,0
51019,51680,1.000,0.400,0
51021,51021,0.000,0.000,0
51021,51071,0.000,0.000,0
51021,51155,0.000,0.000,0
51021,51173,0.000,0.000,0
51021,51185,0.000,0.000,0
51021,51197,0.000,0.000,0
51021,54055,0.000,0.000,0
51023,51023,0.000,0.500,0
51023,51161,1.000,0.500,0
51025,51025,0.000,0.000,0
51025,51053,0.000,0.000,0
51025,51081,0.000,0.000,0
51025,51117,0.000,0.000,0
51025,51135,0.000,0.000,0
51027,51051,0.000,0.000,0
51027,51185,0.000,0.000,0
51027,54047,0.000,0.000,0
51027,54059,0.000,0.000,0
51029,51029,0.000,0.000,0
51031,51031,0.000,0.250,0
51031,51143,0.000,0.250,0
51031,51680,1.000,0.250,0
51033,51033,0.000,0.083,0
51033,51057,0.000,0.083,0
51033,51085,0.000,0.083,0
51033,51097,0.000,0.083,0
51033,51101,0.000,0.083,0
51033,51177,0.000,0.083,0
51033,51179,1.000,0.083,0
51035,51077,0.000,0.000,0
51035,51141,0.000,0.000,0
51035,51155,0.000,0.000,0
51035,51197,0.000,0.000,0
51036,51036,0.000,0.250,0
51036,51087,1.000,0.250,0
51036,51127,0.000,0.250,0
51037,51117,0.000,0.000,0
51041,51053,0.000,0.400,0
51041,51087,1.000,0.400,0
51041,51145,0.000,0.400,0
51041,51670,0.000,0.400,0
51041,51760,1.000,0.400,0
51043,51043,0.000,0.000,0
51043,51061,0.000,0.000,0
51043,51187,0.000,0.000,0
51043,54003,0.000,0.000,0
51043,54037,0.000,0.000,0
51045,51071,0.000,0.500,0
51045,51121,1.000,0.500,0
51045,51161,1.000,0.500,0
51045,54063,0.000,0.500,0
51047,51047,0.000,0.100,0
51047,51061,0.000,0.100,0
51047,51113,0.000,0.100,0
51047,51157,0.000,0.100,0
51047,51177,0.000,0.100,0
51047,51179,1.000,0.100,0
51049,51145,0.000,0.000,0
51051,51051,0.000,0.000,0
51053,51053,0.000,0.000,0
51053,51081,0.000,0.000,0
51053,51135,0.000,0.000,0
51057,51057,0.000,0.000,0
51057,51097,0.000,0.000,0
51057,51103,0.000,0.000,0
51057,51119,0.000,0.000,0
51057,51159,0.000,0.000,0
51059,51059,1.000,0.833,1
51059,51153,0.000,0.833,1
51059,51600,1.000,0.833,1
51059,51610,1.000,0.833,1
51061,51061,0.000,0.125,0
51061,51153,0.000,0.125,0
51061,51157,0.000,0.125,0
51061,51179,1.000,0.125,0
51061,51187,0.000,0.125,0
51063,51121,1.000,0.500,0
51063,51141,0.000,0.500,0
51063,51155,0.000,0.500,0
51063,51161,1.000,0.500,0
51065,51109,0.000,0.000,0
51067,51089,0.000,0.250,0
51067,51141,0.000,0.250,0
51067,51143,0.000,0.250,0
51067,51161,1.000,0.250,0
51069,51187,0.000,0.000,0
51069,54003,0.000,0.000,0
51069,54027,0.000,0.000,0
51069,54037,0.000,0.000,0
51071,51071,0.000,0.100,0
51071,51121,1.000,0.100,0
51071,51155,0.000,0.100,0
51071,54055,0.000,0.100,0
51071,54063,0.000,0.100,0
51071,54089,0.000,0.100,0
51073,51073,0.000,0.167,0
51073,51097,0.000,0.167,0
51073,51119,0.000,0.167,0
51073,51199,1.000,0.167,0
51075,51085,0.000,0.250,0
51075,51087,1.000,0.250,0
51075,51109,0.000,0.250,0
51075,51145,0.000,0.250,0
51077,51077,0.000,0.000,0
51077,51173,0.000,0.000,0
51077,51197,0.000,0.000,0
51079,51079,0.000,0.000,0
51079,51113,0.000,0.000,0
51079,51139,0.000,0.000,0
51079,51165,0.000,0.000,0
51081,51081,0.000,0.000,0
51081,51175,0.000,0.000,0
51083,51117,0.000,0.000,0
51083,51143,0.000,0.000,0
51085,51085,0.000,0.100,0
51085,51087,1.000,0.100,0
51085,51101,0.000,0.100,0
51085,51109,0.000,0.100,0
51085,51127,0.000,0.100,0
51085,51177,0.000,0.100,0
51087,51087,1.000,0.667,1
51087,51127,0.000,0.667,1
51087,51145,0.000,0.667,1
51087,51760,1.000,0.667,1
51089,51089,0.000,0.167,0
51089,51141,0.000,0.167,0
51089,51143,0.000,0.167,0
51089,51690,1.000,0.167,0
51093,51093,0.000,0.167,0
51093,51175,0.000,0.167,0
51093,51700,1.000,0.167,0
51093,51800,0.000,0.167,0
51095,51097,0.000,0.600,1
51095,51127,0.000,0.600,1
51095,51199,1.000,0.600,1
51095,51700,1.000,0.600,1
51095,51830,1.000,0.600,1
51097,51097,0.000,0.000,0
51097,51101,0.000,0.000,0
51097,51119,0.000,0.000,0
51097,51127,0.000,0.000,0
51099,51179,1.000,1.000,1
51101,51101,0.000,0.000,0
51101,51127,0.000,0.000,0
51103,51103,0.000,0.000,0
51103,51119,0.000,0.000,0
51103,51133,0.000,0.000,0
51103,51159,0.000,0.000,0
51105,51169,0.000,0.000,0
51107,51153,0.000,0.000,0
51107,54037,0.000,0.000,0
51109,51109,0.000,0.000,0
51109,51177,0.000,0.000,0
51111,51117,0.000,0.000,0
51111,51135,0.000,0.000,0
51113,51113,0.000,0.000,0
51113,51139,0.000,0.000,0
51113,51157,0.000,0.000,0
51115,51119,0.000,0.500,0
51115,51199,1.000,0.500,0
51117,51117,0.000,0.000,0
51119,51119,0.000,0.000,0
51119,51159,0.000,0.000,0
51121,51121,1.000,0.833,1
51121,51155,0.000,0.833,1
51121,51161,1.000,0.833,1
51121,51750,1.000,0.833,1
51127,51127,0.000,0.000,0
51131,51199,1.000,1.000,1
51131,51650,1.000,1.000,1
51131,51710,1.000,1.000,1
51131,51810,1.000,1.000,1
51133,51133,0.000,0.000,0
51133,51159,0.000,0.000,0
51135,51135,0.000,0.000,0
51137,51177,0.000,0.000,0
51139,51139,0.000,0.000,0
51139,51157,0.000,0.000,0
51139,51165,0.000,0.000,0
51139,51187,0.000,0.000,0
51141,51141,0.000,0.000,0
51143,51143,0.000,0.000,0
51145,51145,0.000,0.000,0
51149,51670,0.000,0.000,0
51153,51153,0.000,0.167,0
51153,51179,1.000,0.167,0
51153,51683,0.000,0.167,0
51153,51685,0.000,0.167,0
51155,51155,0.000,0.250,0
51155,51197,0.000,0.250,0
51155,51750,1.000,0.250,0
51157,51157,0.000,0.000,0
51157,51187,0.000,0.000,0
51159,51159,0.000,0.000,0
51161,51161,1.000,0.500,0
51161,51775,0.000,0.500,0
51163,51678,1.000,1.000,1
51165,51165,0.000,0.500,0
51165,51660,1.000,0.500,0
51167,51169,0.000,0.000,0
51167,51173,0.000,0.000,0
51167,51185,0.000,0.000,0
51169,51169,0.000,0.000,0
51171,51187,0.000,0.000,0
51173,51173,0.000,0.000,0
51173,51185,0.000,0.000,0
51173,51197,0.000,0.000,0
51175,51175,0.000,0.000,0
51175,51800,0.000,0.000,0
51177,51177,0.000,0.500,0
51177,51179,1.000,0.500,0
51179,51179,1.000,1.000,1
51181,51700,1.000,1.000,1
51185,51185,0.000,0.000,0
51185,54047,0.000,0.000,0
51185,54055,0.000,0.000,0
51187,51187,0.000,0.000,0
51191,51520,0.000,0.000,0
51197,51197,0.000,0.000,0
51199,51199,1.000,1.000,1
51199,51650,1.000,1.000,1
51199,51700,1.000,1.000,1
51199,51830,1.000,1.000,1
51520,51520,0.000,0.000,0
51540,51540,1.000,1.000,1
51550,51710,1.000,0.500,0
51550,51740,0.000,0.500,0
51550,51800,0.000,0.500,0
51550,51810,1.000,0.500,0
51580,51580,0.000,0.000,0
51600,51600,1.000,1.000,1
51610,51610,1.000,1.000,1
51650,51650,1.000,0.875,1
51650,51700,1.000,0.875,1
51650,51710,1.000,0.875,1
51650,51740,0.000,0.875,1
51650,51810,1.000,0.875,1
51660,51660,1.000,1.000,1
51670,51670,0.000,0.000,0
51678,51678,1.000,1.000,1
51680,51680,1.000,1.000,1
51683,51683,0.000,0.000,0
51683,51685,0.000,0.000,0
51685,51685,0.000,0.000,0
51690,51690,1.000,1.000,1
51700,51700,1.000,0.500,0
51700,51740,0.000,0.500,0
51700,51800,0.000,0.500,0
51710,51710,1.000,0.750,1
51710,51740,0.000,0.750,1
51710,51810,1.000,0.750,1
51740,51740,0.000,0.000,0
51740,51800,0.000,0.000,0
51750,51750,1.000,1.000,1
51760,51760,1.000,1.000,1
51770,51775,0.000,0.000,0
51775,51775,0.000,0.000,0
51800,51800,0.000,0.000,0
51810,51810,1.000,1.000,1
51830,51830,1.000,1.000,1
53001,53001,0.000,0.333,0
53001,53025,1.000,0.333,0
53001,53043,0.000,0.333,0
53001,53075,1.000,0.333,0
53003,53003,0.000,0.500,0
53003,53075,1.000,0.500,0
53005,53005,1.000,1.000,1
53005,53025,1.000,1.000,1
53005,53077,1.000,1.000,1
53007,53047,0.000,0.000,0
53007,53057,0.000,0.000,0
53007,53061,0.000,0.000,0
53009,53009,0.000,0.500,0
53009,53055,1.000,0.500,0
53011,53015,0.000,0.000,0
53013,53013,0.000,0.500,0
53013,53075,1.000,0.500,0
53015,53015,0.000,0.000,0
53015,53041,0.000,0.000,0
53017,53025,1.000,0.500,0
53017,53047,0.000,0.500,0
53019,53043,0.000,0.000,0
53019,53047,0.000,0.000,0
53019,53065,0.000,0.000,0
53021,53025,1.000,1.000,1
53021,53075,1.000,1.000,1
53023,53075,1.000,1.000,1
53025,53025,1.000,0.667,1
53025,53043,0.000,0.667,1
53025,53047,0.000,0.667,1
53025,53077,1.000,0.667,1
53027,53041,0.000,0.333,0
53027,53045,0.000,0.333,0
53027,53067,1.000,0.333,0
53029,53035,1.000,0.500,0
53029,53055,1.000,0.500,0
53029,53057,0.000,0.500,0
53029,53061,0.000,0.500,0
53031,53035,1.000,0.667,1
53031,53045,0.000,0.667,1
53031,53055,1.000,0.667,1
53033,53035,1.000,0.750,1
53033,53053,1.000,0.750,1
53033,53061,0.000,0.750,1
53033,53077,1.000,0.750,1
53035,53035,1.000,0.667,1
53035,53045,0.000,0.667,1
53035,53053,1.000,0.667,1
53035,53061,0.000,0.667,1
53037,53053,1.000,1.000,1
53037,53077,1.000,1.000,1
53039,53077,1.000,1.000,1
53041,53041,0.000,0.500,0
53041,53053,1.000,0.500,0
53041,53067,1.000,0.500,0
53041,53077,1.000,0.500,0
53043,53043,0.000,0.250,0
53043,53047,0.000,0.250,0
53043,53063,1.000,0.250,0
53043,53065,0.000,0.250,0
53043,53075,1.000,0.250,0
53045,53045,0.000,0.500,0
53045,53053,1.000,0.500,0
53045,53067,1.000,0.500,0
53047,53047,0.000,0.000,0
53047,53057,0.000,0.000,0
53051,53063,1.000,0.500,0
53051,53065,0.000,0.500,0
53053,53053,1.000,1.000,1
53053,53067,1.000,1.000,1
53053,53077,1.000,1.000,1
53055,53055,1.000,0.500,0
53055,53057,0.000,0.500,0
53057,53057,0.000,0.000,0
53057,53061,0.000,0.000,0
53059,53077,1.000,1.000,1
53061,53061,0.000,0.000,0
53063,53063,1.000,0.750,1
53063,53065,0.000,0.750,1
53063,53075,1.000,0.750,1
53065,53065,0.000,0.000,0
53067,53067,1.000,1.000,1
53075,53075,1.000,1.000,1
53077,53077,1.000,1.000,1
54001,54001,0.000,0.000,0
54001,54083,0.000,0.000,0
54001,54093,0.000,0.000,0
54003,54003,0.000,0.000,0
54003,54037,0.000,0.000,0
54005,54005,0.000,0.000,0
54005,54039,0.000,0.000,0
54005,54081,0.000,0.000,0
54007,54013,0.000,0.200,0
54007,54015,0.000,0.200,0
54007,54021,1.000,0.200,0
54007,54041,0.000,0.200,0
54007,54067,0.000,0.200,0
54009,54029,0.000,0.500,0
54009,54069,1.000,0.500,0
54011,54011,0.000,0.000,0
54011,54099,0.000,0.000,0
54013,54013,0.000,0.167,0
54013,54015,0.000,0.167,0
54013,54021,1.000,0.167,0
54013,54105,0.000,0.167,0
54015,54015,0.000,0.000,0
54015,54039,0.000,0.000,0
54015,54067,0.000,0.000,0
54017,54021,1.000,0.500,0
54017,54041,0.000,0.500,0
54019,54019,0.000,0.000,0
54019,54025,0.000,0.000,0
54019,54039,0.000,0.000,0
54019,54067,0.000,0.000,0
54019,54081,0.000,0.000,0
54019,54089,0.000,0.000,0
54021,54021,1.000,0.500,0
54021,54041,0.000,0.500,0
54023,54023,0.000,0.000,0
54023,54027,0.000,0.000,0
54023,54057,0.000,0.000,0
54023,54083,0.000,0.000,0
54023,54093,0.000,0.000,0
54025,54025,0.000,0.000,0
54025,54063,0.000,0.000,0
54025,54067,0.000,0.000,0
54025,54089,0.000,0.000,0
54027,54027,0.000,0.000,0
54027,54057,0.000,0.000,0
54029,54029,0.000,0.000,0
54031,54057,0.000,0.000,0
54033,54041,0.000,0.000,0
54035,54035,0.000,0.000,0
54035,54039,0.000,0.000,0
54035,54105,0.000,0.000,0
54035,54107,0.000,0.000,0
54037,54037,0.000,0.000,0
54039,54039,0.000,0.000,0
54039,54067,0.000,0.000,0
54039,54081,0.000,0.000,0
54041,54041,0.000,0.000,0
54043,54059,0.000,0.000,0
54043,54099,0.000,0.000,0
54045,54059,0.000,0.000,0
54047,54047,0.000,0.000,0
54047,54055,0.000,0.000,0
54047,54059,0.000,0.000,0
54049,54061,1.000,1.000,1
54051,54051,0.000,0.500,0
54051,54069,1.000,0.500,0
54055,54055,0.000,0.000,0
54055,54081,0.000,0.000,0
54055,54089,0.000,0.000,0
54057,54057,0.000,0.000,0
54059,54059,0.000,0.000,0
54059,54099,0.000,0.000,0
54061,54061,1.000,1.000,1
54063,54063,0.000,0.000,0
54063,54089,0.000,0.000,0
54067,54067,0.000,0.000,0
54069,54069,1.000,1.000,1
54071,54083,0.000,0.000,0
54073,54073,0.000,0.000,0
54073,54107,0.000,0.000,0
54075,54083,0.000,0.000,0
54077,54093,0.000,0.000,0
54081,54081,0.000,0.000,0
54081,54089,0.000,0.000,0
54083,54083,0.000,0.000,0
54083,54093,0.000,0.000,0
54085,54105,0.000,0.000,0
54085,54107,0.000,0.000,0
54087,54105,0.000,0.000,0
54089,54089,0.000,0.000,0
54093,54093,0.000,0.000,0
54099,54099,0.000,0.000,0
54105,54105,0.000,0.000,0
54105,54107,0.000,0.000,0
54107,54107,0.000,0.000,0
55001,55001,0.000,0.000,0
55001,55077,0.000,0.000,0
55001,55137,0.000,0.000,0
55001,55141,0.000,0.000,0
55003,55099,0.000,0.000,0
55003,55113,0.000,0.000,0
55005,55013,0.000,0.000,0
55005,55033,0.000,0.000,0
55005,55095,0.000,0.000,0
55005,55109,0.000,0.000,0
55005,55113,0.000,0.000,0
55007,55113,0.000,0.000,0
55011,55035,1.000,0.500,0
55011,55121,0.000,0.500,0
55013,55013,0.000,0.000,0
55013,55095,0.000,0.000,0
55015,55039,0.000,0.000,0
55015,55117,0.000,0.000,0
55017,55033,0.000,0.333,0
55017,55035,1.000,0.333,0
55017,55119,0.000,0.333,0
55019,55035,1.000,0.250,0
55019,55053,0.000,0.250,0
55019,55119,0.000,0.250,0
55019,55141,0.000,0.250,0
55021,55025,1.000,0.333,0
55021,55027,0.000,0.333,0
55021,55077,0.000,0.333,0
55023,55023,0.000,0.000,0
55023,55123,0.000,0.000,0
55025,55025,1.000,0.500,0
55025,55027,0.000,0.500,0
55025,55055,0.000,0.500,0
55025,55105,0.000,0.500,0
55027,55027,0.000,0.000,0
55027,55039,0.000,0.000,0
55027,55055,0.000,0.000,0
55027,55131,0.000,0.000,0
55029,55075,0.000,0.000,0
55031,55113,0.000,0.000,0
55033,55033,0.000,0.125,0
55033,55035,1.000,0.125,0
55033,55093,0.000,0.125,0
55033,55095,0.000,0.125,0
55033,55109,0.000,0.125,0
55035,55035,1.000,0.500,0
55035,55053,0.000,0.500,0
55035,55121,0.000,0.500,0
55037,55075,0.000,0.000,0
55039,55039,0.000,0.000,0
55039,55117,0.000,0.000,0
55039,55131,0.000,0.000,0
55041,55075,0.000,0.500,0
55041,55125,1.000,0.500,0
55045,55105,0.000,0.000,0
55047,55077,0.000,0.000,0
55047,55137,0.000,0.000,0
55051,55099,0.000,0.500,0
55051,55125,1.000,0.500,0
55053,55053,0.000,0.167,0
55053,55063,1.000,0.167,0
55053,55121,0.000,0.167,0
55053,55141,0.000,0.167,0
55055,55055,0.000,0.000,0
55055,55105,0.000,0.000,0
55057,55123,0.000,0.000,0
55057,55141,0.000,0.000,0
55059,55059,0.000,0.000,0
55059,55101,0.000,0.000,0
55063,55063,1.000,0.500,0
55063,55121,0.000,0.500,0
55063,55123,0.000,0.500,0
55067,55069,0.000,0.000,0
55069,55069,0.000,0.000,0
55069,55099,0.000,0.000,0
55069,55119,0.000,0.000,0
55071,55117,0.000,0.000,0
55073,55119,0.000,0.000,0
55073,55135,0.000,0.000,0
55073,55141,0.000,0.000,0
55075,55075,0.000,0.000,0
55077,55077,0.000,0.000,0
55077,55137,0.000,0.000,0
55079,55079,1.000,0.500,0
55079,55101,0.000,0.500,0
55079,55131,0.000,0.500,0
55081,55123,0.000,0.000,0
55085,55099,0.000,0.500,0
55085,55125,1.000,0.500,0
55087,55135,0.000,0.000,0
55089,55117,0.000,0.000,0
55089,55131,0.000,0.000,0
55091,55093,0.000,0.000,0
55093,55093,0.000,0.000,0
55093,55109,0.000,0.000,0
55095,55095,0.000,0.000,0
55095,55109,0.000,0.000,0
55097,55135,0.000,0.000,0
55097,55137,0.000,0.000,0
55097,55141,0.000,0.000,0
55099,55099,0.000,0.167,0
55099,55113,0.000,0.167,0
